Title,Rating,Votes,Duration,Genre
1032. Tobias: Dark Hallway,7.1, (8),,Horror
1033. Flammentod,,,1h,Horror
1034. [null],,,,Horror
1035. Nowhere Land,3.6, (12),1h 24m,Horror
1036. Souls of the Damned,5.0, (16),,Horror
1037. Trillberry Murders,6.0, (12),1h 54m,Horror
1038. Strangers,7.5, (8),1h 39m,Horror
1039. Tragic,8.9, (20),1h 36m,Horror
1040. The Damned Lands,,,,Horror
1041. Wayward Sisters,,,,Horror
1042. EP/2,,,1h 8m,Horror
1043. Run from Hell,,,,Horror
1044. Padikkadha Pakkangal,4.6, (167),1h 46m,Horror
1045. My First Year Off Campus,8.1, (21),1h 25m,Horror
1046. The Girl in Yellow,,,1h 25m,Horror
1047. The Tormented,5.0, (17),1h 25m,Horror
1048. Danyang Mahar Tukar Nyawa,6.5, (8),1h 50m,Horror
1049. Blackest Darkness,5.4, (74),1h 16m,Horror
1050. Dead Name,9.0, (11),1h 24m,Horror
1051. Amigo,,,,Horror
1052. B Lines,7.4, (14),,Horror
1053. Bloedhond,,,1h 32m,Horror
1054. Darah Nyai,,,1h 30m,Horror
1055. After Link,7.5, (20),14m,Horror
1056. Ananya,8.8, (881),2h 16m,Horror
1057. Pulp Modern: Die Laughing,8.2, (92),1h 23m,Horror
1058. Man in the Fields,6.5, (56),,Horror
1059. Rose's Last Session,5.4, (24),,Horror
1060. The Spirit Hunter,4.3, (25),1h 42m,Horror
1061. Voidcaller,6.7, (39),1h 25m,Horror
1062. Abduction Chronicles,8.4, (37),2h 6m,Horror
1063. Abductee,,,,Horror
1064. Red Light District Shark Attack,3.1, (48),,Horror
1065. Alone,,,1h 28m,Horror
1066. Koston enkeli,4.3, (27),1h 36m,Horror
1067. Bridge,3.5, (10),1h 18m,Horror
1068. Terror of the Soul,,,,Horror
1069. TapewormZ,5.0, (23),,Horror
1070. Problematic Intentions,4.6, (15),1h 30m,Horror
1071. Grayson's Encounter,7.3, (22),1h 10m,Horror
1072. Maya,7.0, (8),1h 49m,Horror
1073. New Folder,4.6, (25),1h 12m,Horror
1074. Slasher House 3,4.1, (67),,Horror
1075. Day of the Clones,3.8, (61),1h 38m,Horror
1076. Behold the Claw,5.7, (17),1h 15m,Horror
1077. The Blade Cuts Deeper,,,,Horror
1078. Indelebile,,,,Horror
1079. Earworm,2.3, (213),1h 41m,Horror
1080. Ritual,,,1h 10m,Horror
1081. 3. Gece Habis,6.4, (19),,Horror
1082. Hannas 2,2.9, (45),1h 19m,Horror
1083. Zah-Har Cin Ahalisi,3.9, (9),,Horror
1084. Time of the Witch,5.9, (14),1h 31m,Horror
1085. Murdaritaville,3.4, (115),1h 2m,Horror
1086. Bring Me a Skin for Dancing In,4.2, (183),,Horror
1087. La Hacienda - El Regreso de los Malditos,7.7, (14),1h 10m,Horror
1088. Skinfolk,,,,Horror
1089. Lipstick on the Glass,4.6, (12),1h 56m,Horror
1090. Secret Shadow,6.8, (17),1h 22m,Horror
1091. Retreat,8.6, (15),1h 33m,Horror
1092. Gentleman Caller,8.5, (9),1h 43m,Horror
1093. Humanzee,,,,Horror
1094. Abnormal: Buas,5.6, (26),1h 30m,Horror
1095. Midnight Perturbation,8.6, (12),1h 21m,Horror
1096. Adze the African Vampire,3.4, (58),1h 21m,Horror
1097. The Last Five Days: The Freak Building,3.8, (58),1h 1m,Horror
1098. New Year's Absolution,,,,Horror
1099. The Twelve Step Strangler,4.6, (7),,Horror
1100. Dead Talk Tales: Volume I,6.6, (26),1h 38m,Horror
1101. Demon: Azab-ül Kem,5.7, (50),,Horror
1102. The Elite of Devils,3.7, (42),1h 48m,Horror
1103. Burnt Flowers,5.0, (55),1h 39m,Horror
1104. For God's Sake Wake Her Up,,,,Horror
1105. Quiet,4.0, (7),1h 11m,Horror
1106. Hellvira's Haunted Asylum of Horror,5.7, (35),1h 58m,Horror
1107. Blood Demons,,,2h 14m,Horror
1108. Halloween Massacre,6.9, (21),,Horror
1109. All of it Ends,,,,Horror
1110. Hantu Polong,2.1, (10),1h 30m,Horror
1111. In Search of Fear,7.7, (15),1h 40m,Horror
1112. SinÉl,,,1h 12m,Horror
1113. First Person Savior,4.9, (12),1h 21m,Horror
1114. Midnight Harvest,,,,Horror
1115. Dead Boys Club,6.2, (24),1h 45m,Horror
1116. Night of the Howling,,,1h 10m,Horror
1117. Baridegi: The abandoned Girl,3.6, (16),1h 47m,Horror
1118. Diwe,,,,Horror
1119. Sorority Girl Massacre: Guts of Ecstasy,,,54m,Horror
1120. Clawface,8.6, (14),1h 38m,Horror
1121. The Exorcism of Margot Miles,,,,Horror
1122. Harvest,5.3, (18),,Horror
1123. The Awkward Stage,5.7, (14),1h 9m,Horror
1124. Cieco sordo muto,8.1, (7),1h 25m,Horror
1125. Der Doktor - L'ombra della morte,5.3, (18),,Horror
1126. Kara Cin Laneti,3.9, (19),,Horror
1127. Campfire Dead by Dawn,3.1, (61),1h 27m,Horror
1128. The Dark Possesion Sinister Act,,,,Horror
1129. Wrong Places,2.1, (64),1h 33m,Horror
1130. The Final Party,,,1h 18m,Horror
1131. The Last Ritual,7.7, (9),1h 40m,Horror
1132. Lopaliki Ra Chepta,,,1h 52m,Horror
1133. Requiem: Three Tales of Horror,3.6, (36),55m,Horror
1134. Jama,6.3, (16),1h 11m,Horror
1135. Moon Ghost Returns,6.5, (22),,Horror
1136. Resident Evil Story,,,,Horror
1137. Scary Tales: Dark Walker,3.3, (53),,Horror
1138. ZombieCON Vol. 1,,,,Horror
1139. The Seven Darks,4.2, (121),1h 3m,Horror
1140. Protanopia,7.9, (12),1h 15m,Horror
1141. Katala - Oyun Gecesi,4.6, (11),,Horror
1142. Phantoms,,,,Horror
1143. A Maldição de Romanova,4.4, (17),1h 20m,Horror
1144. SMB-plush presents trick or death,8.8, (16),2h,Horror
1145. Memories You Killed,9.0, (13),,Horror
1146. Night Demon,,,1h,Horror
1147. Waltz,,,,Horror
1148. Misty,,,30m,Horror
1149. Everything Decays,,,1h 4m,Horror
1150. Obscura,6.4, (9),1h 29m,Horror
1151. Cursed,,,,Horror
1152. Death Streamer: Noir Version,,,1h 12m,Horror
1153. Kabir Azabi: Insi ve Cinni,4.0, (22),1h 25m,Horror
1154. The Circle of Death,,,1h 26m,Horror
1155. The Wildman Massacre,8.6, (37),1h 30m,Horror
"1156. Rotten, Welcome to the Freak Show",,,1h 20m,Horror
1157. Ravenwood,,,,Horror
1158. Condemned,8.8, (11),1h 12m,Horror
1159. Shi Ren Yu,2.6, (9),1h 11m,Horror
1160. Chuzalongo,6.8, (6),1h 35m,Horror
1161. Gen 2,3.5, (14),,Horror
1162. The Whisper Within the Woods,8.0, (25),,Horror
1163. Elf in the Hood,4.5, (21),1h 16m,Horror
1164. Masacre en el Delta,,,,Horror
1165. Satan Kingdom Babylon,,,1h 17m,Horror
1166. Play Along,,,1h 30m,Horror
1167. Big/Bad/Wolf,4.0, (7),,Horror
1168. Severance Mountain,4.9, (16),1h 14m,Horror
1169. Bijt,5.8, (52),1h 45m,Horror
1170. Tennessee Bigfoot,,,1h 5m,Horror
1171. Mariara,5.9, (11),,Horror
1172. Nighthawk,,,1h 14m,Horror
1173. Induced 2,,,,Horror
1174. Observados,,,,Horror
1175. Wonderland,6.8, (12),2h,Horror
1176. Shadows,6.8, (21),1h 15m,Horror
1177. Tiny House,,,,Horror
1178. Shadow Reaper,,,1h 11m,Horror
1179. Shining,,,,Horror
1180. Fara suflet,6.5, (8),1h 35m,Horror
1181. Bisikan Setan,6.7, (11),1h 28m,Horror
1182. Stalked by Shadows,3.7, (10),1h,Horror
1183. Bananahead,,,24m,Horror
1184. Cruel: The Cross Village Encounter,4.6, (45),57m,Horror
1185. Spending Some Time Together,6.9, (28),2h 26m,Horror
1186. Stalker Jane,,,,Horror
1187. Dating Horror Stories,,,,Horror
1188. Gunfighter Paradise,8.8, (17),,Horror
1189. La sombra del tiburón,6.2, (17),1h 29m,Horror
1190. Bunny Man Slaughter,4.9, (10),,Horror
1191. Early Morning Calm,8.5, (20),,Horror
1192. Corpórea,5.3, (7),,Horror
1193. Jealousy,,,1h 26m,Horror
1194. Alien Legacy: Terror on Luxor Ridge,6.1, (20),2h 7m,Horror
1195. Dreams of flesh,7.0, (7),1h,Horror
1196. Horror-Scopes: Volume Two,8.5, (18),1h 28m,Horror
1197. Dont,,,47m,Horror
1198. The Freaks of Fancy,,,1h 38m,Horror
1199. Erracheera,,,,Horror
1200. Leech,,,1h 20m,Horror
1201. Forbidden Tapes - Anthology of Terror,4.8, (6),,Horror
1202. Ridin the Clown,,,1h 5m,Horror
1203. Dank Frank,,,1h 23m,Horror
1204. Believe Me or Not,,,1h 30m,Horror
1205. A Coffin of Stars,6.2, (5),1h 40m,Horror
1206. Malee,3.7, (11),1h 25m,Horror
1207. Demon Stalker,2.3, (6),1h 37m,Horror
1208. Landlord,,,,Horror
1209. Reefer Monster Madness,,,,Horror
1210. Framed,4.9, (69),Not Rated,Horror
1211. Mosaic,5.3, (18),2h,Horror
1212. Napoleon Street,,,1h 50m,Horror
1213. Grimmwood,6.5, (7),,Horror
1214. O Procedimento,8.3, (49),12m,Horror
1215. Killer Hand Dryer,7.8, (9),1h 58m,Horror
1216. Janus,5.3, (8),1h 12m,Horror
1217. The Evangelist,,,,Horror
1218. Hide Me Within Your Wounds,,,,Horror
1219. Ictus: Paciente Cero,,,,Horror
1220. The Dark Mother Special+20mn,7.5, (20),2h,Horror
1221. Where the Mountain Women Sing,5.9, (9),15m,Horror
1222. The Haunting of Lanquetot,3.8, (10),1h 36m,Horror
1223. Cin Köyü,1.0, (16),1h 15m,Horror
1224. Tan-Ti-Ana,6.0, (25),1h 35m,Horror
1225. On Gallows Hill,,,,Horror
1226. Black Theta,,,1h 49m,Horror
1227. Never Have I Ever,,,,Horror
1228. Mothershucker,,,1h 15m,Horror
1229. Haunted New Orleans,,,,Horror
1230. Hillock Haunting,3.1, (92),1h 23m,Horror
1231. The Woods,,,,Horror
1232. Erbsünde - Veil of Sin,,,1h 18m,Horror
1233. Blood Red River Bed,6.3, (20),,Horror
1234. The Evil Within,,,,Horror
1235. Lesbian Vampires from Outer Space,,,48m,Horror
1236. Yuanyang Lou,4.1, (21),,Horror
1237. Queen Dracula Sucks Again,,,,Horror
1238. Do You See Me?,,,1h 28m,Horror
1239. Slenderverse: Building the Slenderman,8.0, (7),1h 55m,Horror
1240. El día de la tormenta,,,,Horror
1241. Here Lies Daniel,,,14m,Horror
1242. The Message,,,,Horror
1243. Don't Open the Book,,,,Horror
1244. Diary of A Necro Piggy,,,1h 30m,Horror
1245. The Dark Eye,,,1h 59m,Horror
1246. Asher and Ruth,,,1h 3m,Horror
1247. Mystery Creek,,,1h 54m,Horror
1248. Soul Harvest,,,,Horror
1249. Los visitados,7.6, (5),,Horror
1250. Flora,,,15m,Horror
1251. Peeling Off,,,17m,Horror
1252. Prima del giorno dopo,7.9, (74),1h 45m,Horror
1253. Krapiva: Tsvetok smerti,6.1, (56),1h 21m,Horror
1254. Mother Goose's ScaryTales,,,54m,Horror
1255. Good Boy,,,13m,Horror
1256. The Film Café,,,,Horror
1257. Hishkenstien: After Dark,,,1h 2m,Horror
1258. Mercy Brown,,,1h,Horror
1259. La Maldición de Knoche,,,,Horror
1260. Ghatikachalam,7.0, (6),,Horror
1261. Am Fear Liath,5.4, (42),,Horror
1262. Dashboard Dogs,,,1h 30m,Horror
1263. Springsville,3.9, (21),,Horror
1264. A Detox Horrific,,,1h 12m,Horror
1265. Kísértés az erdö mélyén,2.7, (75),1h 18m,Horror
1266. Andrey Iskanov's Breaking Uroboros,7.2, (31),,Horror
1267. Cursed Waters: Creature of Lake Okanagan,,,,Horror
1268. Ifritin Mührü,,,,Horror
1269. Prethangalude Koottam,,,,Horror
1270. The Monsters Under Our Bed,5.9, (11),2h 7m,Horror
1271. Adrian,,,,Horror
1272. A Time to Die,,,1h 45m,Horror
1273. As Mortes de Hera,,,1h 10m,Horror
1274. Malediction,,,,Horror
1275. Archai,,,1h 27m,Horror
1276. Synthwave Horror: Night of the Living Dead,,,,Horror
1277. Histórias Estranhas 2,,,1h 22m,Horror
1278. Serena Versus,,,,Horror
1279. Dead Men,,,11m,Horror
1280. Arbor Day,,,1h 5m,Horror
1281. Only Mom,,,1h 22m,Horror
1282. Sala Escura,,,1h 35m,Horror
1283. Symphony of Suffering,,,1h 3m,Horror
1284. Kabir Azabi 2,2.6, (10),,Horror
1285. The Haunting of the Blain Mayor,,,2h,Horror
1286. Horror Able,6.3, (22),1h 18m,Horror
1287. Bitches Giving Stitches,,,1h 20m,Horror
1288. Aphasia,4.5, (17),,Horror
1289. Killcast,,,,Horror
1290. Cacophony the Animated Movie,,,1h 21m,Horror
1291. Malvila Farm,,,,Horror
1292. Bad Ben 14: Frankenstein,,,1h 46m,Horror
1293. Spooky Society,,,,Horror
1294. Mom's Coming,,,2h 2m,Horror
1295. Incubus the evocation,,,,Horror
1296. Death Perception,,,1h 46m,Horror
1297. Killer Reel,5.9, (7),1h 13m,Horror
1298. Devil's Punchbowl,4.2, (27),,Horror
1299. What Lives Here,,,,Horror
1300. Amir,5.7, (19),1h 10m,Horror
1301. The Grieving,,,1h 35m,Horror
1302. Peccatum,2.0, (22),1h 8m,Horror
1303. Átropos,5.8, (23),1h 33m,Horror
1304. Christmas Spirit,,,2h 30m,Horror
1305. Heirredrum,,,,Horror
1306. Florence,,,1h 19m,Horror
1307. Five Nights at Freddy's Minecraft Roleplay Movie,,,1h 24m,Horror
"1308. Il bambino, i due furfanti e la strega",,,1h 35m,Horror
1309. Inside a spider,6.6, (8),,Horror
1310. Dominus,,,1h 24m,Horror
1311. FPS,4.2, (18),1h,Horror
1312. La Cabane À Sang 2024,,,,Horror
1313. Day of the Wicked,,,1h 37m,Horror
1314. The Dream Ledger,,,,Horror
1315. Don't Open the Box,7.0, (8),45m,Horror
1316. Mashaarojinn,9.1, (20),1h 39m,Horror
1317. Nenu Keerthana,8.9, (2.1K),2h 35m,Horror
1318. Rakshasa Tantra,,,,Horror
1319. Blood Fight,,,1h 19m,Horror
1320. Slenderverse: The Rise and Fall of Slenderman,,,1h 56m,Horror
1321. The Lights,,,1h 31m,Horror
1322. 30 to 45,,,1h 58m,Horror
1323. Bad Ben 13: The Dracula Situation,4.6, (6),1h 39m,Horror
1324. The Ghoul Haunting,,,,Horror
1325. Der Dritte Gast,3.3, (41),1h 13m,Horror
1326. Family Comes First,,,1h 5m,Horror
1327. Kurban: Budak Iblis,4.4, (15),1h 27m,Horror
1328. Fatal Exposure,,,18m,Horror
1329. Sister II,,,1h 29m,Horror
1330. Dead Fun,8.9, (10),1h 1m,Horror
1331. Zombie Anonymous,,,,Horror
1332. Tent Burner,,,54m,Horror
1333. The Dark Beam,,,1h 30m,Horror
1334. Velhan,6.2, (17),1h 17m,Horror
1335. Alem-i Cin 5: Azap,4.4, (9),1h 16m,Horror
1336. The Lustful Dead II,,,,Horror
1337. Cheongsam Merah Darah,6.2, (10),1h 30m,Horror
1338. Slenderverse: An Artistic Movement,,,1h 45m,Horror
1339. Cose nere,,,1h 23m,Horror
1340. The Bloodsummer Diary,,,1h 45m,Horror
1341. Biswas Villa-An Unfinished Story,8.6, (21),54m,Horror
1342. Blurred Lines,,,47m,Horror
1343. Nijari,,,1h 46m,Horror
1344. Recalculating,,,1h 30m,Horror
1345. Witch's Lair,,,8m,Horror
1346. Sirna Dalane Pati,,,45m,Horror
1347. The Sacrifice,,,1h,Horror
1348. Horrorathon Volume 3,6.0, (10),1h 33m,Horror
1349. Town Mall 2,6.6, (15),1h 26m,Horror
1350. Golgota - Flor de Carne,,,1h 18m,Horror
1351. Muhnochwa,,,,Horror
1352. Kabandha,9.3, (29),2h 4m,Horror
1353. New Tokyo Poltergeist,5.3, (7),1h 28m,Horror
1354. The Book (El Libro),5.1, (8),,Horror
1355. Case 19: Vichchhiya,,,51m,Horror
1356. My Cannibal Crush,6.3, (12),50m,Horror
1357. Cryptic Triptych,8.0, (8),,Horror
1358. Khatarnaak Manzil,,,,Horror
1359. El Kafirun,6.5, (17),1h 10m,Horror
1360. King,,,8m,Horror
1361. Lachrymose Primrose,6.3, (39),1h 37m,Horror
1362. Night of the Strangers,,,,Horror
1363. Zero Sum Game,,,,Horror
1364. Kanbalhi,9.0, (6),1h 55m,Horror
1365. Troubled Chairs,7.8, (14),,Horror
1366. Alter-Ego Film Project,,,,Horror
1367. Ölümcül Davet,,,,Horror
1368. Enasar: Sirayet-i Cin,6.3, (19),,Horror
1369. The Mini Lights,,,1h 20m,Horror
1370. Shit Happens and Miracles Too,,,,Horror
1371. No Budget Theater Double Feature,,,1h 37m,Horror
1372. Slasher Fetish,,,,Horror
1373. Tin Roof,,,,Horror
1374. The Bell: Panggilan Untuk Mati,,,,Horror
1375. Whispered Voices,,,1h 30m,Horror
1376. Evil in Me,,,1h 15m,Horror
1377. Horror Unmasked,3.6, (18),Not Rated,Horror
1378. Darkness Hunting,5.8, (6),1h 12m,Horror
1379. A Hot Mess,,,,Horror
1380. El Juego 2: La Maldición del Bosque,5.8, (22),1h 37m,Horror
1381. Your Curse,2.7, (15),,Horror
1382. The Boy Inside the Cocoon,,,2h 6m,Horror
"1383. The Actor, the Nurse, & The Cryptid",,,2h 17m,Horror
1384. Amityville Webcam,3.8, (15),1h 42m,Horror
1385. Leatherbound,8.0, (8),,Horror
1386. Zombie Chronicles: Regeneration,,,,Horror
1387. Suprema,,,1h 38m,Horror
1388. Mihrez 3: Cin Bebek,2.9, (17),,Horror
1389. Gadi,,,1h 17m,Horror
1390. I Curse This Land,4.0, (87),1h 26m,Horror
1391. On the Trail of Bigfoot: The Ancients,6.2, (7),2h 20m,Horror
1392. Keo=peul-ji-ok,5.3, (7),1h 34m,Horror
1393. No One's Laughing,,,42m,Horror
1394. Erotik 2: The Beyond,,,1h 21m,Horror
1395. Shoroter Joba,4.6, (21),2h 3m,Horror
1396. Finally Home,,,1h 3m,Horror
1397. The Crude Crypt Vol 3,,,1h 15m,Horror
1398. Snake Resort,,,,Horror
1399. Verified,5.2, (9),1h 37m,Horror
1400. The Greeter,,,,Horror
1401. Here and Now,,,1h 25m,Horror
1402. Maximum Strollerdrive,,,,Horror
1403. Oh...My Wife,,,1h 34m,Horror
1404. The Tattoo,,,1h 30m,Horror
1405. The Director's Cut,4.3, (15),1h 22m,Horror
1406. The House on the Lake,,,1h 10m,Horror
1407. Anna,,,1h 15m,Horror
1408. The Doll Under the Stairs,3.0, (18),,Horror
1409. Ummeed,,,,Horror
1410. Pacha,,,1h 30m,Horror
1411. Pinnil Oral,6.0, (113),2h 7m,Horror
1412. Ruh Azabi,,,1h 30m,Horror
1413. White Muscle Daddy,,,2h 15m,Horror
1414. Manju Maria,,,2h 45m,Horror
1415. Green Spaces,,,47m,Horror
1416. Gla,,,,Horror
1417. Cintihar,2.7, (10),1h 17m,Horror
1418. El Centinela de las Ánimas,,,,Horror
1419. Alaikyaa,,,,Horror
1420. Laberinto de sombras,6.7, (7),1h 50m,Horror
1421. Mister E,,,,Horror
1422. Urban Nightmares: A Found Footage Anthology,4.7, (45),,Horror
1423. Cin Hapishanesi,,,1h 15m,Horror
1424. A Party for Karl Marx,,,1h 14m,Horror
1425. Dead-End,,,46m,Horror
1426. Unwelcome Home,7.7, (7),1h 15m,Horror
1427. The Watchers Roblox movie,,,35m,Horror
1428. Scream: The Fan Favorite,8.4, (16),49m,Horror
1429. A Flicker of Life,,,,Horror
1430. The Listening,,,,Horror
1431. Creepy Uncle Frankie,,,,Horror
1432. 3 Strikes You're Dead,,,,Horror
1433. Cast Party,,,,Horror
1434. The Jinxed,,,2h 3m,Horror
1435. Into Nightmares,,,1h 25m,Horror
"1436. Love, Blood, & Aztec Demons: The Lost Films of Juan F. Moctezuma II",,,1h 34m,Horror
1437. Sister Psycho,,,,Horror
1438. Psychomorphosis,,,48m,Horror
1439. El banquete,,,1h 18m,Horror
1440. Escape the City,,,4h,Horror
1441. Inziva,,,1h 34m,Horror
1442. LOON!,7.6, (6),,Horror
1443. Sadako: Tomurai no Pendant,,,53m,Horror
1444. The Tooth Fairy and Other Twisted Tales,,,1h 24m,Horror
1445. Konodoga wa Saisei Dekimasen: The Movie,,,,Horror
1446. The Massacre,,,,Horror
1447. A Lenda dos Quatro,,,,Horror
1448. I'm Seeing Things,,,54m,Horror
1449. Harruk,4.5, (22),1h 10m,Horror
1450. London After Midnight,,,1h 4m,Horror
1451. There's Something About Knuckles Saga,,,46m,Horror
1452. Abaasylaakh Khaus,7.2, (7),1h 10m,Horror
1453. Squelch,,,1h 32m,Horror
1454. La Llorona Evil Awakens,,,,Horror
1455. The Emasculator,,,1h 16m,Horror
1456. Changle Zhen Gui Shi,,,1h 28m,Horror
1457. Hi8 Resurrectio Director's Cut,,,1h 17m,Horror
1458. Blue Caveman,,,,Horror
1459. Mendebur,,,1h 33m,Horror
1460. Ateet Ek Prem Kahani,,,,Horror
1461. MAKKA: Cinn-i Azap,4.4, (13),1h 15m,Horror
1462. The Witch Doll of Aliester Croweley,,,16m,Horror
1463. Lucid Creek,,,1h 20m,Horror
1464. Darkness,,,12m,Horror
1465. The Hay Man,,,1h 14m,Horror
1466. Just Another Horror Movie,5.6, (9),31m,Horror
1467. Pemburu Saka,,,1h 29m,Horror
1468. Pierrot è un assassino,,,2h,Horror
1469. The Faceless Man Project,,,1h 29m,Horror
1470. A Witch Lives in the Attic,,,1h 28m,Horror
1471. Project Mutationem: The Second Collection,8.1, (7),1h 43m,Horror
1472. You Feel Like You're Being Watched,,,43m,Horror
1473. The Hoard,,,,Horror
1474. Ghostly Secrets of Hotel San Carlos,,,1h 23m,Horror
1475. Naalkane Aayama,5.4, (1.7K),1h 48m,Horror
"1476. Agnes, Beauty is a Painted Hell",,,14m,Horror
1477. Boney Island Reality Show,4.3, (23),1h 27m,Horror
1478. The Vent,8.9, (15),3m,Horror
1479. He's Watching You,,,,Horror
1480. Idiot Girls and School Ghost 2: Teaching Practice,,,1h 25m,Horror
1481. The Haunting in Rosemary Lane,3.5, (29),59m,Horror
1482. The Swift,,,33m,Horror
1483. Tales of the Forgotten,5.8, (9),2h 50m,Horror
1484. Krampus (MM),,,,Horror
1485. Interlopers,,,1h 46m,Horror
1486. Ilijah,,,TV-MA,Horror
1487. Nicole Russin-McFarland's the Masque of the Red Death,,,50m,Horror
1488. The Get Out,,,,Horror
1489. EverMoreOutThere,,,,Horror
1490. Specter Predators,,,8m,Horror
1491. Sobe: Sakalli Bebek,5.0, (17),1h 26m,Horror
1492. Embryonic,,,1h 15m,Horror
1493. The Doomsday Virus,,,2h 30m,Horror
1494. Les Écorchés - Partie 1,,,1h 50m,Horror
1495. Morgan's Bedroom,,,1h 21m,Horror
1496. Once Passed On,6.6, (6),1h 31m,Horror
1497. Scary Campfire Stories,,,50m,Horror
1498. Drone,,,1h 24m,Horror
1499. Yong Sari,,,1h 30m,Horror
1500. The Night Devours,,,,Horror
1501. The Haunted Granny,,,,Horror
1502. Obsession in Flesh,,,,Horror
1503. The Pray,,,,Horror
1504. This Is Not A Lost Film by Khavn,,,1h,Horror
1505. Halloween: The Evil of Michael Myers,,,,Horror
1506. Adipocere,,,,Horror
1507. Feed the Story Box,,,,Horror
1508. Bhootarth,,,,Horror
1509. The Burned Hand,8.0, (12),1h 25m,Horror
1510. The Last American Possession,,,1h 10m,Horror
1511. Slender: Demoniac,,,,Horror
1512. Taped Up Familys,4.3, (76),,Horror
1513. JEIT,,,1h 10m,Horror
1514. Seytan1,6.4, (6),,Horror
1515. Thayyal Machine,,,,Horror
1516. Toll House Horrors,,,,Horror
1517. Devil on Stalk,,,11m,Horror
1518. The Lonely Ones,,,,Horror
1519. Le discours des songes,,,1h 10m,Horror
1520. Kanakamahalakshmi,,,,Horror
1521. John,,,1h,Horror
1522. Three Dead Cowboys,,,,Horror
1523. Sounds Like A Great Project!,,,1h 15m,Horror
1524. The Days Left,,,47m,Horror
1525. Udhabaani 2,,,2h 30m,Horror
1526. Neath's Love Story 3,6.4, (12),1h 40m,Horror
1527. Into Pitch Black,,,,Horror
1528. Suhaila Bint Duaim,,,2h 36m,Horror
1529. Monster Girls,,,,Horror
1530. Static: An Anthology,,,1h 20m,Horror
1531. I am the girl 3 me and my girlfriend,,,,Horror
1532. Offline: O Filme,,,1h 9m,Horror
1533. ANiMA,,,1h 28m,Horror
1534. Ahbar,3.0, (15),1h 20m,Horror
1535. Resolver,,,,Horror
1536. Hançer,1.7, (7),,Horror
1537. Tienes 24 horas,,,1h 1m,Horror
1538. Ici Dieu n'entre pas!,,,,Horror
1539. Creepy Man the Final Battle,,,Not Rated,Horror
1540. Dreams of the Dead,,,1h 22m,Horror
1541. The Resurrection of Amy Barlow,,,Not Rated,Horror
"1542. Fear, Forget My Name",,,,Horror
1543. Gizlenen,3.7, (8),,Horror
1544. The Follower,,,1h 30m,Horror
1545. High Strangeness,,,,Horror
1546. Winter Grae,,,,Horror
1547. The Secrets of a Drone,,,2h 8m,Horror
1548. Unvexed,,,,Horror
1549. Halloween the 31st: The Curse Continues...,,,,Horror
1550. Tapeface,,,46m,Horror
1551. Dark Motel,,,1h 20m,Horror
1552. Atesten Dogan,,,1h 18m,Horror
1553. Shuigui Bride,,,1h 19m,Horror
1554. Five Nights at Freddy's: La Storia Di Giovyx 2 (Fan-Film),,,,Horror
1555. Time Traveler's,,,,Horror
1556. Rainbows Over Plantation,,,1h 20m,Horror
1557. Maldoror,,,,Horror
1558. Maranayudham,,,2h 21m,Horror
1559. The Scarlet Fry Collection,,,,Horror
1560. Sidequest!,,,1h 20m,Horror
1561. The Ritual Soul,,,1h 18m,Horror
1562. Synthwave Horror: The Cabinet of Dr. Caligari,,,,Horror
1563. Love Bites,,,1h,Horror
1564. Five Nights at Freddy's: Shadow of Vanny,,,1h 21m,Horror
1565. Apostando con el diablo,,,1h 43m,Horror
1566. Santa Crawls,,,,Horror
1567. Terrors,,,1h 5m,Horror
1568. Cin Cukuru,,,1h 10m,Horror
1569. The Other Side,,,,Horror
1570. The Last Grail Hunter,8.8, (6),,Horror
1571. Büyücü,,,,Horror
1572. Doll,,,,Horror
"1573. ...Mayombe, Paula?",,,,Horror
1574. Road Kill,,,1h 20m,Horror
1575. Athma,,,,Horror
1576. Stay Evil,,,1h 27m,Horror
1577. Written,,,45m,Horror
1578. Phantom Lights: UAPs of the Forest,,,1h 21m,Horror
1579. Gregório & as Patricinhas,,,,Horror
1580. Nellie's Bathroom Window Movie,,,,Horror
1581. Jyukinshi,3.0, (10),1h 43m,Horror
1582. Grietas,,,10m,Horror
1583. Zuhruf Saye,4.2, (12),,Horror
1584. The Hounds of Darkness,5.7, (8),,Horror
1585. Rahha,2.7, (13),2h 15m,Horror
1586. Penumbra: Requiem,,,1h 31m,Horror
1587. Corridor 13,,,1h 41m,Horror
1588. After the First Five Nights,,,37m,Horror
1589. NOSOFACH: Balada o vesmíre,,,,Horror
1590. The killer duck,,,47m,Horror
1591. Kaalima,,,,Horror
1592. Web,,,1h 11m,Horror
1593. Bannkorb,,,19m,Horror
1594. Ghost Bowl,,,1h 30m,Horror
1595. Lacerta,,,,Horror
1596. The Red Herring,,,53m,Horror
1597. The Mortician,,,16+,Horror
1598. Mir'at Iblisin Laneti,,,,Horror
1599. The Roost,,,57m,Horror
1600. No Lo Escuches,,,,Horror
1601. Cin Günü,,,1h 20m,Horror
1602. 4th Die-Mension,,,,Horror
1603. Ihlathi Legazi,,,58m,Horror
1604. Painted Smile,,,,Horror
1605. A Melty Kiss Lost in the Abyss - Un Dolce Bacio Perduto nell'Abisso -,,,1h 31m,Horror
1606. Dear Mother Ghost,,,1h 15m,Horror
1607. Le tueur du premier mai,,,1h 7m,Horror
